question,tag
এনআইডি কার্ডে পিতা-মাতার নাম সংশোধনের জন্য ডকুমেন্টগুলোর মধ্যে কোনোটি না থাকলে বিকল্প হিসেবে কী দেওয়া যাবে?,parents_name_correction_new_followup_b
"পিতা/মাতা/স্বামীকে ""মৃত"" উল্লেখ করতে চাইলে কি কি সনদ দাখিল করতে হয়?",parents_or_spouse_death_related_documents_to_declare_death
পোস্টাল ভোট বিডি অ্যাপে রেজিষ্ট্রেশনের সময় পাসপোর্টের কী কী তথ্য দিতে হবে?,passport_info_required
"পাসপোর্ট নম্বর সংযোজন বা সংশোধন করতে, কি ডকুমেন্টস লাগে?",passport_number_correct_or_add_document_new
পাসপোর্ট নম্বর সংযোজন বা সংশোধন করতে ডকুমেন্টগুলোর মূল কপি নাকি ফটোকপি লাগবে?,passport_number_correct_or_add_document_new_followup_a
পাসপোর্ট নম্বর সংযোজন বা সংশোধন করতে ডকুমেন্টগুলোর মধ্যে কোনোটি না থাকলে বিকল্প হিসেবে কী দেওয়া যাবে?,passport_number_correct_or_add_document_new_followup_b
পাসপোর্ট নম্বর সংযোজন বা সংশোধনের আবেদন কি অনলাইনে করা যায়?,passport_number_correct_or_add_document_new_followup_c
পোস্টাল ভোট বিডি অ্যাপে দেওয়ার জন্য পাসপোর্ট নম্বর মনে না থাকলে কী করব?,passport_number_optional
পোস্টাল ভোট বিডি অ্যাপে কত বার পাসওয়ার্ড পরিবর্তন করতে পারি?,password_change_frequency
পোস্টাল ভোট বিডি অ্যাপে পাসওয়ার্ড পরিবর্তনের প্রক্রিয়া কী?,password_change_process
পোস্টাল ভোট বিডি অ্যাপে পাসওয়ার্ডে অবশ্যই কী কী থাকতে হবে?,password_character_requirements
পোস্টাল ভোট বিডি অ্যাপে রেজিষ্ট্রেশনের সময় কত অক্ষরের পাসওয়ার্ড প্রয়োজন?,password_min_length
পোস্টাল ভোট বিডি অ্যাপে পাসওয়ার্ড কেমন হতে হবে?,password_requirements
পোস্টাল ভোট বিডি অ্যাপে পাসওয়ার্ড রিসেট করতে কী তথ্য প্রয়োজন?,password_reset_required_info
পাসওয়ার্ড রিসেট করতে পোস্টাল ভোট বিডি অ্যাপে কত সময় লাগে?,password_reset_time
পোস্টাল ভোট বিডি অ্যাপে ব্যবহৃত পাসওয়ার্ড কাউকে বলতে পারি কি?,password_sharing_warning
পাসওয়ার্ড সাবমিটের পর পোস্টাল ভোট বিডি অ্যাপে কি দেখা যাবে?,password_submit_success_page
স্থায়ী ঠিকানা পরিবর্তন বা সংশোধনের জন্য কতো ফি দিতে হয়?,permanent_address_change_fees
ঠিকানা পরিবর্তনের আবেদন করলে কি ফি দিতে হয়?,permanent_address_change_fees
স্থায়ী ঠিকানা পরিবর্তন করতে কতদিন সময় লাগে?,permanent_address_change_process_duration
স্থায়ী ঠিকানা পরিবর্তনের জন্য কি কি কাগজপত্র লাগে?,permanent_address_new
স্থায়ী ঠিকানা পরিবর্তনের জন্য কাগজপত্রের মূল কপি নাকি ফটোকপি লাগবে?,permanent_address_new_followup_a
স্থায়ী ঠিকানা পরিবর্তনের জন্য কাগজপত্রের মধ্যে কোনোটি না থাকলে বিকল্প হিসেবে কী দেওয়া যাবে?,permanent_address_new_followup_b
স্থায়ী ঠিকানা সংশোধনের আবেদন কি অনলাইনে করা যাবে?,permanent_address_update_procedure
বর্তমান ঠিকানা সংশোধনের আবেদন কি অনলাইনে করা যাবে?,persent_address_correction_procedure
"আমার আইডি কার্ড এর ছবি অস্পষ্ট, ছবি পরিবর্তন করতে হলে কি করা দরকার?",photo_correction
"ছবি তুলেছি অনেক বছর আগে এখনো আইডি কার্ড পাইনি, কি করবো?",photo_done_years_ago_but_no_card
"ছবি/ স্বাক্ষর পরিবর্তনের জন্য আবেদন করেছিলাম, এখনো অনুমোদন হয়নি, কেন?",photo_signature_change_application_not_approved
"ছবি তুলতে যাওয়ার এসএমএস পেয়েছি, কিন্তু উপজেলাতে যাওয়া সম্ভব নয়, আমি কি অন্য কোথাও থেকে ছবি তুলতে পারবো?",photo_sms_but_not_in_upzila_other_when
"ছবি তোলার সময় প্রদত্ত প্রাপ্তি রশিদ হারিয়েছি, কিভাবে এনআইডি পাবো?",picture_done_but_lost_or_no_sms_slip
"ছবি তুলেছি অনেক আগে স্লিপ হারিয়ে ফেলেছি, কি করবো?",picture_done_but_lost_or_no_sms_slip
পোস্টাল ভোট বিডি অ্যাপে পলিসি মেনুতে কী পাব?,policy_menu_contents
পোস্টাল ব্যালট পেপারে ভোট দেওয়ার পর অ্যাপে কী করতে হয়?,post_ballot_vote_confirmation
পোস্টাল ভোট বিডি অ্যাপে লগইন করার পর কি করতে পারব?,post_login_capabilities
পোস্টাল ভোট বিডি অ্যাপে লগইন করার পর পরবর্তী পেজ খুলছে না কি করব?,post_login_page_not_loading
পোস্টাল ভোট বিডি অ্যাপে QR স্ক্যানের পর লাইভনেস চেকআপ কেন প্রয়োজন?,post_qr_liveness_requirement
পোস্টাল ভোট বিডি অ্যাপে রেজিষ্ট্রেশনের পর পাসওয়ার্ড ভুলে গেলে কি করব?,post_registration_password_reset
পোস্টাল ভোট বিডি অ্যাপে তথ্য জমা দেওয়ার পর কী হয়?,post_submission_verification
পোস্টাল ভোট বিডি অ্যাপ ব্যবহারের আগে কী করার পরামর্শ দেওয়া হয়?,pre_use_privacy_policy_read
পোস্টাল ভোট বিডি অ্যাপের মাধ্যামে ভোট দেওয়ার আগে কী ভিডিও দেখা বাধ্যতামূলক?,pre_voting_video_mandatory
পোস্টাল ভোট বিডি অ্যাপ ব্যবহারের জন্য কি ধরণের প্রস্তুতি নেওয়া উচিত?,preparation_before_app_use
"বর্তমান ঠিকানা সংশোধন করতে চাই, কি করণীয়?",present_address_change_procedure
বর্তমান ঠিকানা পরিবর্তনের জন্য কি করণীয়?,present_address_change_procedure
বর্তমান ঠিকানা পরিবর্তন করতে কতদিন সময় লাগে?,present_address_change_process_duration
বর্তমান ঠিকানার তথ্য সংশোধনের জন্য কি কি কাগজপত্র লাগে?,present_and_permanent_address_generic_new
"সংশোধন হওয়ার পর কার্ড ডাউনলোড করলে আগের তথ্য দেখায়, করণীয় কি?",previous_information_in_downloaded_card_after_correction
পোস্টাল ভোট বিডি অ্যাপে গোপনীয়তা এবং নীতিমালা মেনুটি কোথায় পাওয়া যায়?,privacy_policy_menu_location
পোস্টাল ভোট বিডি অ্যাপ ব্যবহারে কোনো সমস্যা হলে কী করার পরামর্শ দেওয়া হয়?,problem_help_suggestion
পোস্টাল ভোট বিডি অ্যাপে প্রক্রিয়া সম্পন্ন করতে কী কী প্রয়োজন?,process_requirements
আমি আমার পেশা পরিবর্তন করতে চাই কিন্তু কিভাবে করতে পারি?,profession_change
পোস্টাল ভোট বিডি অ্যাপে প্রোফাইল মেনুতে কী আছে?,profile_menu_contents
পাবলিক WiFi ব্যবহার করে পোস্টাল ভোট বিডি অ্যাপে লগইন করা নিরাপদ কি?,public_wifi_login_risk
"অনলাইনে এনআইডি একাউন্ট তৈরী করার পর একটি QR Code এসেছে, কি করবো?",qr_code_clarification
পোস্টাল ভোট বিডি অ্যাপে কখন QR স্ক্যান বাটন সক্রিয় হয়?,qr_scan_button_activation
পোস্টাল ভোট বিডি অ্যাপে QR কোড কীভাবে স্ক্যান করব?,qr_scan_instructions
পোস্টাল ভোট বিডি অ্যাপে QR কোড স্ক্যান করা কি বাধ্যতামূলক?,qr_scan_mandatory
"প্রাপ্তি রশিদ হারিয়ে ফেলেছি, কি করবো?",receipt_lost_how_to_get_new_card
প্রাপ্তি রশিদ হারিয়ে গেছে কিভাবে কার্ড উত্তোলন করবো?,receipt_lost_how_to_get_new_card
পোস্টাল ভোট বিডি অ্যাপে নিবন্ধন প্রক্রিয়া শুরু করতে কী করতে হবে?,registration_start_button
পোস্টাল ভোট বিডি অ্যাপে রেজিস্ট্রেশন শুরু করতে প্রথম কী করব?,registration_start_country_select
পোস্টাল ভোট বিডি অ্যাপে নিবন্ধন প্রক্রিয়ায় কয়টি ধাপ আছে?,registration_steps_count
"নতুন ভোটারের জন্য আবেদন করেছি, কিন্তু জন্ম নিবন্ধন অন্য ঠিকানায়, কি করণীয়?",reigister_as_new_voter_but_birth_registration_different_address
"আর্জেন্ট রি-ইস্যু আবেদন করেছিলাম ৭ কর্মদিবস শেষ হয়ে গেছে অনেক আগেই, এখনো কার্ড পাচ্ছি না কেনো?",reissue_apply_why_pending_and_urgent_reissue_seven_days_over
এনআইডি কার্ড রি-ইস্যুর জন্য কি কি সাপোর্টিং ডকুমেন্ট জমা দিতে হয়?,reissue_supporting_document
পোস্টাল ভোট বিডি অ্যাপ থেকে লগআউটের পর পুনরায় লগইন করার জন্য কী তথ্য প্রয়োজন?,relogin_credentials_required
রকেটে কিভাবে এনআইডি সংশোধন ফি জমা দিতে হয়?,rocket_mfs_payment_process
পোস্টাল ভোট বিডি অ্যাপের নিরাপত্তার জন্য কী পরামর্শ দেওয়া হয়?,security_best_practices
পোস্টাল ভোট বিডি এর নিরাপত্তা যাচাই ব্যর্থ হলে কি করব?,security_check_failed
পোস্টাল ভোট বিডি অ্যাপে সেলফি কীভাবে তুলতে হবে?,selfie_capture_guidelines
পোস্টাল ভোট বিডি অ্যাপে সেলফি কেন নিতে হয়?,selfie_required_reason
Smart Election Management BD কি?,sem_app_info_01
Smart Election Management BD অ্যাপটি কোথায় পাবো?,sem_app_info_02
Smart Election Management BD অ্যাপটিতে কি তথ্য থাকে?,sem_app_info_03
নির্বাচন কর্মকর্তাদের জন্য Smart Election Management BD এর সুবিধা কী?,sem_app_info_06
Smart Election Management BD ব্যবহার করলে কীভাবে স্বচ্ছতা বাড়ে?,sem_app_info_07
Smart Election Management BD কি অনলাইনে কাজ করে?,sem_app_info_08
Smart Election Management BD অ্যাপ এর মাধ্যমে কিভাবে নিজের তথ্য চেক করতে পারবো?,sem_app_info_09
Smart Election Management BD App এ কি সব ধরণের নির্বাচন এর তথ্য পাওয়া যায়?,sem_app_info_12
ভোটের দিন গৃহীত ভোটের হার জানার উপায় কি?,sem_app_info_13
Smart Election Management BD অ্যাপে কি প্রতিটি ভোটারের ইউনিক আইডি থাকে?,sem_app_info_14
পোস্টাল ভোট বিডি অ্যাপে পাসওয়ার্ড দেখতে চাইলে কি করব?,show_password
"স্বাক্ষর পরিবর্তন করতে চাই, কিভাবে করতে পারি?",signature_correction
আমার স্মার্ট কার্ড কি অন্য কেউ সংগ্রহ করতে পারবে?,smart_card_collect_by_other
স্মার্ট কার্ড তুলতে কি কি জমা দেওয়া লাগে?,smart_card_collection_fees
স্মার্ট কার্ড তুলতে কি ফি দেওয়া লাগবে?,smart_card_collection_fees
"আমার এলাকায় স্মার্ট কার্ড বিতরণ হয়েছে, কিন্তু আমার কার্ড আসেনি, কেন?",smart_card_distributed_in_my_area_but_my_card_not_received
স্মার্ট কার্ড নিতে কত টাকা লাগে?,smart_card_fee
কোথায় গেলে স্মার্ট কার্ড পাবো?,smart_card_from_where
"স্মার্ট কার্ড হারিয়ে গেছে, পুনরায় স্মার্ট কার্ড পেতে হলে কি করতে হবে?",smart_card_lost_how_to_get_new_one_again
"স্মার্ট কার্ড হারিয়ে গেছে, রিইস্যু আবেদন করলে কি নতুন স্মার্ট কার্ড পাবো?",smart_card_lost_reissue
কি কি কারণে স্মার্ট কার্ড প্রিন্ট নাও হতে পারে?,smart_card_print_problem
স্মার্ট কার্ড মুদ্রণ সম্পর্কে জানতে এসএমএস কিভাবে পাঠাবো?,smart_card_printing_status_sms_how
স্মার্ট কার্ড প্রিন্ট এবং বিতরণ করা হলে কি এসএমএস এর মাধ্যমে জানানো হবে?,smart_card_ready_sms
"কার্ড সংশোধনের জন্য ""স্মার্ট কার্ড"" অপশন সিলেক্ট করেছিলাম, কিন্তু পিডিএফ পেয়েছি, এখন স্মার্ট কার্ড কবে পাবো?",smart_card_selected_but_get_pdf
স্মার্ট কার্ড প্রিন্ট হয়েছে কি না কিভাবে জানবো?,smart_card_status
ছবি তোলার কতদিন পর এসএমএস পাবো?,sms_after_picture_how_many_days
"সংশোধন/ রি-ইস্যু আবেদন এর জন্য টাকা জমা দিয়েছি, কিন্তু আবেদন সাবমিট করার পূর্বেই টাকা ব্যবহার হয়ে গেছে, আবেদন সাবমিট করতে গেলে পুনরায় ফিস জমা দিতে বলছে, কেন?",softwere_bug_in_card_processing_system
এনআইডি কার্ডে স্বামীর নাম সংশোধনের জন্য কি ডকুমেন্টস লাগবে?,spouse_name_correction_new
এনআইডি কার্ডে স্ত্রীর নাম সংশোধনের জন্য কি ডকুমেন্টস লাগবে?,spouse_name_correction_new
এনআইডি কার্ডে স্বামীর নাম সংযোজনের জন্য কি ডকুমেন্টস লাগবে?,spouse_name_correction_new
এনআইডি কার্ডে স্ত্রীর নাম সংযোজনের জন্য কি ডকুমেন্টস লাগবে?,spouse_name_correction_new
স্বামীর নাম পরিবর্তন করতে কি ডকুমেন্টস লাগবে?,spouse_name_correction_new
এনআইডি কার্ডে স্বামীর নাম পরিবর্তন জন্য ডকুমেন্টগুলোর মূল কপি নাকি ফটোকপি লাগবে?,spouse_name_correction_new_followup_a
এনআইডি কার্ডে স্বামীর নাম পরিবর্তন জন্য ডকুমেন্টগুলোর মধ্যে কোনোটি না থাকলে বিকল্প হিসেবে কী দেওয়া যাবে?,spouse_name_correction_new_followup_b
"সংশোধনের জন্য আবেদন করেছি, এসএসসি সনদ চেয়েছে, কিন্তু আমি এসএসসি পাশ করি নি। কি করবো?",ssc_certificate_for_correction
পোস্টাল ভোট বিডি অ্যাপে শক্তিশালী পাসওয়ার্ড কেন প্রয়োজন?,strong_password_importance
"টিন নম্বর সংযোজন বা সংশোধন করতে, কি ডকুমেন্টস লাগে?",tin_number_correct_or_add_document
টিন নম্বর সংযোজন বা সংশোধন করতে ডকুমেন্টগুলোর মূল কপি নাকি ফটোকপি লাগবে?,tin_number_correct_or_add_document_followup_a
টিন নম্বর সংযোজন বা সংশোধন করতে ডকুমেন্টগুলোর মধ্যে কোনোটি না থাকলে বিকল্প হিসেবে কী দেওয়া যাবে?,tin_number_correct_or_add_document_followup_b
এনআইডি সংশোধনের অনলাইন আবেদন করার পর স্ট্যাটাস কোথায় দেখে নিতে পারবো?,tin_number_correct_or_add_document_followup_c
এনআইডি সংশোধনের অনলাইন ফর্ম পূরণের সময় ভুল হলে কীভাবে ঠিক করবো?,tin_number_correct_or_add_document_followup_d
বর্তমান ও স্থায়ী ঠিকানা কি একই সাথে পরিবর্তনের জন্য আবেদন করা সম্ভব?,together_present_and_permanent_address_change
পোস্টাল ভোট বিডি অ্যাপে ট্র্যাকিং স্ট্যাটাস কীভাবে বোঝা যায়?,tracking_status_meaning
Underaged হিসেবে এনআইডি কার্ডধারী ব্যক্তি কখন ভোটার হয়ে থাকেন?,underaged_card_holder_to_voter
"অনলাইনে ""অপ্রত্যাশিত সমস্যার জন্য দুঃখিত"" দেখাচ্ছে, কি করণীয়?",unexpected_online_problem
এনআইডি কার্ড সংশোধন হয়ে গেছে কিন্তু আইডি কার্ড কিভাবে পাবো?,updated_nid_after_correction
"নিজ নামে ইউটিলিটি বিল (পানি, বিদ্যুত, গ্যাস) নাই, ভোটার ঠিকানা পরিবর্তনের জন্য আবেদন করবো, করনীয় কি?",utility_bill_not_available_for_address_proof
ভোটার এলাকার ঠিকানা সংশোধন/ মাইগ্রেশন আবেদন সংক্রান্ত এর জন্য প্রয়োজনীয় কাগজপত্রের মূল কপি নাকি ফটোকপি লাগবে?,utility_bill_not_available_for_address_proof_followup_a
ভোটার এলাকার ঠিকানা সংশোধন/ মাইগ্রেশন আবেদন সংক্রান্ত এর জন্য প্রয়োজনীয় কাগজপত্রের মধ্যে কোনোটি না থাকলে বিকল্প হিসেবে কী দেওয়া যাবে?,utility_bill_not_available_for_address_proof_followup_b
ভোটার এলাকার ঠিকানা সংশোধন/ মাইগ্রেশন আবেদন সংক্রান্ত এর ফি কীভাবে জমা দিলে দ্রুত আপডেট হবে?,utility_bill_not_available_for_address_proof_followup_c
ভোটার এলাকার ঠিকানা সংশোধন/ মাইগ্রেশন আবেদন সংক্রান্ত এর ফি জমা দেওয়ার পর রসিদ/ট্রানজেকশন কীভাবে যাচাই করবো?,utility_bill_not_available_for_address_proof_followup_d
পোস্টাল ভোট বিডি অ্যাপে যাচাইকরণ শেষ হলে কীভাবে জানব?,verification_completion_notification
যাচাইকরণ প্রক্রিয়া চলাকালীন আমি কি পোস্টাল ভোট বিডি অ্যাপ বন্ধ করতে পারি?,verification_in_progress_app_close
পোস্টাল ভোট বিডি অ্যাপে যাচাইকরণ প্রক্রিয়াধীন থাকলে আমার কী করা উচিত?,verification_in_progress_wait
পোস্টাল ভোট বিডি অ্যাপে যাচাইকরণ প্রক্রিয়া কতক্ষণ সময় নেয়?,verification_time
পোস্টাল ভোট বিডি অ্যাপে ভিডিও দেখা শেষ হলে কি হবে?,video_end_next_step
পোস্টাল ভোট বিডি অ্যাপে ভিডিও টিউটোরিয়াল দেখা কেন প্রয়োজন?,video_tutorial_why
পোস্টাল ভোট বিডি অ্যাপে ভোট ট্র্যাকিং কী?,vote_tracking_definition
"স্থায়ী ঠিকানায় ভোটার হয়েছিলাম, এখন বর্তমান ঠিকানার ভোটার হতে চাই, করণীয় কি?",voter_area_change
"ভোটার স্থানান্তরের আবেদন করেছিলাম, অনুমোদন হয়েছে কিন্তু তথ্য পরিবর্তন হয়নি। কি করণীয়?",voter_area_change_not_reflected
"ভোটার স্থানান্তরের আবেদন চলমান রয়েছে, এমতাবস্থায় সংশোধনের আবেদন করা যাবে কি?",voter_area_change_ongoing
ভোটার এলাকা পরিবর্তনের আবেদন কি অনলাইনে করা যাবে?,voter_area_change_online
"ঠিকানা পরিবর্তনের আবেদনে পূর্বের ভোটার এলাকার তথ্য প্রয়োজন, কিভাবে পাবো? আমার ভোটার এলাকার নাম, নম্বর ও ভোটার নম্বর কিভাবে পাবো?",voter_area_query
"আমার জাতীয় পরিচয়পত্রের অংশবিশেষ পুড়ে গেছে/ পোকায় খেয়েছে, রিইস্যুর জন্য জিডি করতে হবে?",voter_card_damaged
আমি হালনাগাদে ভোটার হিসেবে রেজিষ্ট্রেশন করতে পারিনি। এখন কিভাবে নতুন ভোটার হব?,voter_halnagad_registration_not_done
"ভোটার স্থানান্তর করেছি, রি ইস্যুর জন্য করণীয় কি?",voter_migration_done_now_what_to_do_for_reissue
"ভোটার স্লীপ হারিয়ে গেছে, ভোটার তালিকায় খুঁজে পাওয়া যাচ্ছে না, তবে আমি ছবি তুলেছি। কিভাবে কার্ড উত্তোলন করবো?",voter_slip_lost_how_to_get_new_card
"আমার নিবন্ধন স্লিপ অথবা এনআইডি কার্ডটি হারিয়ে গেছে, এনআইডি কার্ড পাবো কীভাবে?",voter_slip_lost_how_to_get_nid
পোস্টাল ভোট দেওয়ার সময় কী সাবধানতা নিতে হবে?,voting_precautions
ভিপিএন ব্যবহার করলে পোস্টাল বিডি অ্যাপে কাজ করবে?,vpn_not_allowed
"সংশোধনের আবেদন বাতিল করতে চাই, কিভাবে?",way_to_cancel_correction_application
পোস্টাল ভোট বিডি অ্যাপে রেজিষ্ট্রেশনের সময় দুর্বল পাসওয়ার্ড ব্যবহার করলে কি ঝুঁকি আছে?,weak_password_risk
পোস্টাল ভোট বিডি অ্যাপ ব্যবহারে কখন আমার সহায়তা নেওয়া উচিত?,when_to_seek_help
এনআইডি কার্ড করার জন্য কি দ্বৈত নাগরিকত্ব প্রয়োজন হয়?,whether_nid_card_required_for_dual_citizenship
দ্বৈত নাগরিকত্ব সনদ বিষয়ে কার সাথে যোগাযোগ করা যেতে পারে?,whom_to_communicate_for_dual_citizenship_certificate
নতুন ভোটার হতে চাই?,wish_to_create_nid_smart_card_new
আমি জাতীয় পরিচয়পত্র করতে চাই?,wish_to_create_nid_smart_card_new
নতুন এনআইডি কার্ড করতে করণীয় কি?,wish_to_create_nid_smart_card_new
নতুন ভোটার নিবন্ধন করতে কোন অফিসে যেতে হবে এবং অফিসের ঠিকানা/সময় কী?,wish_to_create_nid_smart_card_new_followup_a
নতুন ভোটার নিবন্ধন করতে অফিসে যাওয়ার সময় কোন কোন কাগজপত্র সঙ্গে নিতে হবে?,wish_to_create_nid_smart_card_new_followup_b
নতুন ভোটার নিবন্ধনের জন্য প্রয়োজনীয় কাগজপত্রের মূল কপি নাকি ফটোকপি লাগবে?,wish_to_create_nid_smart_card_new_followup_c
নতুন ভোটার নিবন্ধনের জন্য প্রয়োজনীয় কাগজপত্রের মধ্যে কোনোটি না থাকলে বিকল্প হিসেবে কী দেওয়া যাবে?,wish_to_create_nid_smart_card_new_followup_d
নতুন ভোটার নিবন্ধনের পরে পরবর্তী ধাপে কী করতে হবে?,wish_to_create_nid_smart_card_new_followup_d
নতুন ভোটার নিবন্ধন কি অনলাইনে করা যাবে নাকি সরাসরি অফিসে যেতে হবে?,wish_to_create_nid_smart_card_new_followup_e
নতুন ভোটার নিবন্ধন প্রক্রিয়াটি সম্পন্ন হতে সাধারণত কতদিন সময় লাগে?,wish_to_create_nid_smart_card_new_followup_f
নতুন ভোটার নিবন্ধন করতে কোনো ফি লাগলে কত এবং কীভাবে দিতে হবে?,wish_to_create_nid_smart_card_new_followup_g
ভুল ঠিকানা দিয়ে পোস্টাল ভোট বিডি অ্যাপে রেজিস্ট্রেশন করলে কি হবে?,wrong_address_consequence
পোস্টাল ভোট বিডি অ্যাপে বারবার ভুল তথ্য দিলে কি হতে পারে?,wrong_info_penalty
"অনলাইনে আবেদন করার পর দেখছি তথ্যে ভুল হয়েছে, সংশোধন করতে পারছি না, কি করবো?",wrong_information_in_online_application_what_to_do
পোস্টাল ভোট বিডি অ্যাপে মোবাইল নম্বর ভুল দিলে কি হবে?,wrong_mobile_number_consequence
রেজিস্ট্রেশন করা সময় পোস্টাল ভোট বিডি অ্যাপে ভুল OTP দিলে কি হবে?,wrong_otp_registration
"অনলাইনে লগইন করতে গেলে ""ভুল পাসওয়ার্ড"" মেসেজ দেখায়, কি করণীয়?",wrong_password_in_registration
"এনআইডি Portal-এ লগইনের চেষ্টা করছি বারবার ভুল পাসওয়ার্ড দেখাচ্ছে, কি করবো?",wrong_password_in_registration
"ভুল করে জীবিত পিতা/মাতা/স্বামী/স্ত্রীর নামের পূর্বে মৃত এসেছে, করণীয় কি?",wrongly_dead_declared
ভুলক্রমে পিতা/স্বামী/মাতাকে মৃত হিসেবে উল্লেখ করা হলে সংশোধনের জন্য কি কি সনদ দাখিল করতে হবে?,wrongly_dead_declared
